x,y,velocity,curvature
57.03512701015185,47.57627644512269,1.3,0.0007010389407118054
57.109483863648144,47.621603635076404,1.4000000000000001,0.0010442923980458194
57.257597644079794,47.71177812206751,1.5000000000000002,0.00137323628728245
57.47827835638055,47.84584850358423,1.6,0.0013543771789948041
57.76976542064878,48.022408431321544,1.7000000000000002,0.001335807101309645
58.129756323594805,48.239620956023465,1.8000000000000003,0.0013175219743250003
58.55544376836848,48.495250069568854,1.9000000000000004,0.0012995177386305062
59.043560461924564,48.786698693947635,2.0000000000000004,0.0012817903575702823
59.59043051330017,49.11105222291394,2.1000000000000005,0.001264335819349358
60.19202628067857,49.46512660500907,2.2000000000000006,0.0012471501389876413
60.84402940343022,49.84551986941791,2.3000000000000007,0.0012302293601311452
61.54189468979916,50.24866594079581,2.400000000000001,0.001213569556727666
62.280915502622875,50.670889566692445,2.500000000000001,0.00119716683456928
63.05628929426164,51.10846119129696,2.500000000000001,0.0011810173327143007
63.86318198635843,51.55765065063527,2.500000000000001,0.001165117224788236
64.69678996761397,52.0147786347591,2.500000000000001,0.00114946272017043
65.55239858988762,52.476264958678854,2.500000000000001,0.010631243864636791
66.42543617523074,52.938672801868506,2.500000000000001,0.100999334989682
67.31152269887384,53.39874821160128,2.500000000000001,1.3379283525464811
68.206512480237,53.853454313268685,2.500000000000001,3.086071853277462e-06
69.10653038999962,54.299999826117684,2.500000000000001,3.050583942201281e-06
70.00800126043534,54.73586164044536,2.500000000000001,3.0150962594510343e-06
70.90767236307248,55.158801367341546,2.500000000000001,2.979608791275985e-06
71.80262898715768,55.56687592005447,2.500000000000001,2.9441215572043485e-06
72.69030330980152,55.95844232296157,2.500000000000001,2.9086345379464655e-06
73.56847689018782,56.332157066563255,2.500000000000001,2.8731477419381465e-06
74.43527724271928,56.68697043219307,2.500000000000001,2.8376611665240922e-06
75.2891690451925,57.02211629631641,2.500000000000001,2.802174786864925e-06
76.1289406166391,57.337097990207155,2.500000000000001,2.7666886113972555e-06
76.95368635479261,57.63167083604216,2.500000000000001,2.7312026651950946e-06
77.76278585550159,57.90582200534435,2.500000000000001,2.695716928966193e-06
78.5558804468024,58.159748351196534,2.500000000000001,2.660231377872015e-06
79.3328478604234,58.39383285325733,2.500000000000001,2.6247460203481853e-06
80.0937757353744,58.60862028631495,2.500000000000001,2.589260864831599e-06
80.8389346045392,58.80479268123932,2.500000000000001,2.553775903120125e-06
81.56875095866597,58.98314509429329,2.500000000000001,2.5182911381047377e-06
82.28378091581592,59.144562139513276,2.500000000000001,2.4828065671307806e-06
82.98468495118078,59.289995671951345,2.500000000000001,2.4473221764505485e-06
83.67220406512297,59.420443939578604,2.500000000000001,2.411837963409021e-06
84.34713768905726,59.5369324510066,2.500000000000001,2.376353919805499e-06
85.01032355183666,59.64049673706596,2.500000000000001,2.340870065167496e-06
85.66261965577111,59.732167118576996,2.500000000000001,2.3053863968380876e-06
86.30488844307065,59.81295553190911,2.500000000000001,2.2699028955244084e-06
86.93798213482496,59.8838482184408,2.500000000000001,2.2344195585732945e-06
87.56274663218443,59.945795847479054,2.500000000000001,2.1989363888746243e-06
88.17998169996642,59.99969395938205,2.500000000000001,2.1634534004086486e-06
88.79045265722847,60.04637867727096,2.500000000000001,2.1279705627919495e-06
89.394876999875,60.08664804289765,2.500000000000001,2.0924878567324115e-06
89.99392897355432,60.121234732380785,2.500000000000001,2.0570053239393353e-06
90.58823388854839,60.150813362097814,2.500000000000001,2.0215229673030926e-06
91.17836691889254,60.17600053466499,2.500000000000001,1.9860407564402303e-06
91.76485301674424,60.19735584343687,2.500000000000001,1.9505586886944904e-06
92.34816775483863,60.21538365976338,2.500000000000001,1.915076755864604e-06
92.92873891927496,60.23053553715469,2.500000000000001,1.8795949663871406e-06
93.50694868743123,60.24321307917655,2.500000000000001,1.8441133453341694e-06
94.08313624062487,60.25377113252432,2.500000000000001,1.8086318401392317e-06
94.65760067741334,60.26252118257418,2.500000000000001,1.7731504536927313e-06
95.23060411042687,60.26973484512312,2.500000000000001,1.7376692277037503e-06
95.80237227078149,60.27565054300242,2.500000000000001,1.7021881206974413e-06
96.37310602059048,60.28046663096232,2.500000000000001,1.6667071522005492e-06
96.94297539510647,60.28435595342839,2.500000000000001,1.6312262973751265e-06
97.51211179148333,60.287453122530835,2.500000000000001,1.595745553565395e-06
98.08062832823428,60.289871940244936,2.500000000000001,1.5602649680260461e-06
98.6486358614739,60.29171916053105,2.500000000000001,1.524784466008899e-06
99.2162298445642,60.2930787879747,2.500000000000001,1.4893040670403125e-06
99.78348453791322,60.29402488199716,2.500000000000001,1.453823812829379e-06
100.35046434051586,60.29461251262012,2.500000000000001,1.418343650810347e-06
100.91722241136598,60.29488384220343,2.500000000000001,1.3828635894187884e-06
101.48380241583037,60.29486980533097,2.500000000000001,1.3473836426351144e-06
102.0502400456818,60.29459156963515,2.500000000000001,1.3119038022580934e-06
102.61656433292683,60.294061802274676,2.500000000000001,1.2764240600869081e-06
103.18279877770787,60.2932857671903,2.500000000000001,1.2409443968289833e-06
103.74896231018678,60.29226227808051,2.500000000000001,1.2054648320108097e-06
104.31507010553655,60.290984531352855,2.500000000000001,1.1699853629760645e-06
104.88113427009273,60.289440842189954,2.500000000000001,1.134505970433523e-06
105.44716441543555,60.2876153053941,2.500000000000001,1.0990266683633377e-06
106.01316570813125,60.28549169411468,2.500000000000001,1.0635474541088395e-06
106.57914713869266,60.2830433685913,2.500000000000001,1.0280683250155923e-06
